Preprocessing_chain,Sample_ID,X_shape,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45
,File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_4,"(46,)",2,-0.6484524422762658,-0.7462763922273176,-0.967306131081394,-1.0401791223127677,-1.0731909715363879,-1.0651697722196731,-1.0675484449031318,-1.0680432367006534,-1.0575824640999156,-1.0061921280277661,-0.8422609579009913,-0.6678999596466627,-0.6112568704133116,-0.6328699415418196,-0.7599780525815616,-0.8393989603229942,-0.8672974266145006,-0.9231274522419425,-0.9553999198672882,-0.9837605350728408,-1.0284582527291601,-1.060484261514272,-1.0408623022633,-0.8502623957960149,-0.19302068004661874,0.45696918030718825,0.8867269377002122,1.0334166295196474,1.0661341698019655,1.0810113977794804,1.0844191819410451,1.097102702232356,1.1154222506212719,1.1240041501493265,1.1356419898185923,1.1454436070814453,1.1472320194389891,1.151161355117439,1.1515296664650245,1.1611234060496338,1.1443081779686115,1.1093616466460072,1.0689860807526892,0.9946304186349717,0.9628702725003457,0.8787838432725077
,File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,"(46,)",2,-0.7183204819558556,-0.7723833519502534,-0.9747450721522561,-1.0722769886879242,-1.0891545874884692,-1.0799432682135288,-1.0833198165489455,-1.080671093221438,-1.0706299784651783,-1.0107121407569704,-0.8348096850980908,-0.6530494086763795,-0.5969782422035784,-0.6183118580405044,-0.7458376804829119,-0.827361135694346,-0.8562037863973844,-0.9143080345892597,-0.9490519102406526,-0.9804377038837787,-1.0319794400382494,-1.068906608512133,-1.0451009703181677,-0.8270847577516246,-0.14916742108585843,0.4820373943920506,0.9010117607839324,1.0355630456985292,1.0738887413667657,1.0763650034978645,1.0871655740148405,1.0924951079954297,1.1062297143584354,1.1158983259353181,1.1330764893876948,1.1415941381858568,1.1536344791932454,1.161387642858511,1.1642816426865719,1.1545936245980077,1.1421343988162334,1.1210172196566048,1.046013590152694,0.9912405092406605,0.954932609845068,0.9161844155924689
,File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,"(46,)",1,-0.7023283088151278,-0.7771605678077594,-0.9451436583582364,-0.9759732680981148,-0.9987011828892668,-1.0029512529641809,-1.0056245315242822,-1.007798294114395,-1.0011804174929158,-0.978085810141944,-0.8821160028238252,-0.7584465325718195,-0.7165019474119088,-0.737478726850429,-0.8329851775102213,-0.8847025981531457,-0.9052260120709738,-0.9371353041957802,-0.9559467626849251,-0.9708293126222673,-0.9918048825622164,-1.004451973225589,-0.9813379815486675,-0.8741815500416107,-0.3402245099066009,0.3407804788418219,0.8491537735495769,1.0498216030183531,1.1015458035357122,1.1071322818317324,1.111025893352401,1.1132836814217724,1.1295332634952706,1.134589569781308,1.14742456478692,1.1539724254832022,1.154400661965491,1.1666190594014987,1.1535378747702765,1.172590710467576,1.1720157660229105,1.1357453960767934,1.0785639854104305,1.008010175558323,0.959002020976292,0.9295675881499941
,File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,"(46,)",1,-0.699240767836838,-0.7453740446284572,-0.9170134451291664,-0.9813966662676677,-1.0102473596350035,-1.0076217441994992,-1.01546732028753,-1.0138806869303787,-1.0105517567990836,-0.9838820464972071,-0.8772929098219435,-0.7452292381388512,-0.7020956959566824,-0.7220790887410415,-0.8263644456496887,-0.884488861941998,-0.9060012673433702,-0.9421843211528066,-0.9621105826789832,-0.9804880740457457,-1.0022251667837103,-1.0134284954452222,-0.9930392820316494,-0.8752739565542897,-0.3110483724403436,0.3768616056815649,0.8720170709603021,1.049665711413522,1.0977303916724437,1.0958572788755312,1.1046572262557262,1.1116014119755937,1.1174520864842215,1.1236606495917347,1.1286396373243721,1.146645031646066,1.1523951433604722,1.1650404951189408,1.1632318743644174,1.1572492349889991,1.149039810204121,1.1357069945078828,1.105841114876547,0.9877767467457547,0.9425761378806895,0.9443799524595223
,File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,"(46,)",1,-0.6641380227644055,-0.7455243178003277,-0.9573176648237268,-1.0038612868439545,-1.025841976343554,-1.0159477774360508,-1.022170726360297,-1.0232542023711262,-1.0189555624922846,-0.9908120150521093,-0.8762571033096214,-0.7358451496573349,-0.6912664101582644,-0.7115185200761736,-0.8201933106515942,-0.8803615309708269,-0.9018766228978897,-0.9402837637962317,-0.9611974468266208,-0.9795561367201443,-1.002916504590375,-1.0169012148028966,-0.9956846577244776,-0.8667723469916725,-0.28150925618671097,0.39976024055706,0.8748902032121539,1.0558144006669115,1.1046176850952025,1.1136967530410578,1.1052790503884462,1.1049990117643664,1.1183164994880423,1.1199091016527365,1.1305240145452247,1.1395543985611867,1.137132884009571,1.148021384722035,1.1509421575925833,1.1547427790041176,1.159224110901137,1.1254690006789452,1.0802983358916527,1.0016437567219598,0.9682015671478277,0.936926203239128
,File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,"(46,)",1,-0.6269989669992555,-0.6957461157235949,-0.9497249747077116,-1.0064478774383687,-1.0278465848378777,-1.0223415712337465,-1.0283263497561232,-1.0285245550577429,-1.0227947463848495,-0.9910646677645621,-0.8724323222683679,-0.7328769792741264,-0.6890539977509031,-0.7108262405624249,-0.8182787061303178,-0.8820675365473637,-0.9034742904639458,-0.9436941371821201,-0.9648304823579823,-0.9854752601732627,-1.0110567785842706,-1.0277006336746557,-1.0054173757669231,-0.8720903530457678,-0.2865688541357179,0.39744280954222966,0.882084010837577,1.0565634801253307,1.0993942029550319,1.102597449632714,1.1000994436352518,1.1051292367589807,1.1169500670812604,1.1221253629351642,1.125119675255224,1.1429343760861934,1.1440643790086193,1.1621820829262781,1.152210295797337,1.1605393353046463,1.1521962416693607,1.1245203234204255,1.078938208917096,1.0085515791671051,0.9572987493508558,0.9147190606575283
,File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,"(46,)",1,-0.6014484214990471,-0.7242215887133956,-0.9511791363613218,-1.0153208788643535,-1.0448293252887888,-1.0380024541647006,-1.0424868956080868,-1.0433497628595074,-1.0368893122061704,-0.997688778088643,-0.8627000665053343,-0.7096272601531102,-0.6631186505158743,-0.6865983927351796,-0.8019565045833588,-0.8699580170150496,-0.8952341223374392,-0.9410174760044131,-0.9655381452833486,-0.9878674117418436,-1.0202231806567592,-1.042323856221305,-1.0178922267041655,-0.861356913483041,-0.25235135269512493,0.4135731222601528,0.8804676558726873,1.0496492308938605,1.09853309871804,1.1014269194541833,1.0939005403946607,1.0985396532421439,1.1088764969609741,1.108252830332161,1.1237567607663637,1.1335493128014427,1.1363674305952511,1.1506715797970437,1.154527489751832,1.1546192817708365,1.1589092619908161,1.1211658140532992,1.0745556038923754,1.0206162297222605,0.9750451150517433,0.9161767153347977
,File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,"(46,)",0,-0.5610182752448262,-0.6383794170352186,-0.896133507999951,-1.010522965820993,-1.0145371895113426,-1.019237741395151,-1.0262525192929501,-1.0230123269607416,-1.0127027193045715,-0.9778671576274381,-0.8752879666094958,-0.7628448088634063,-0.728931801695052,-0.7469785302506443,-0.8331683223672922,-0.8832986594730393,-0.9012430755429248,-0.9351117051983275,-0.9519659419277396,-0.9693691522748639,-0.9946240886613047,-1.021598654663909,-1.0040044720242132,-0.872587890545857,-0.39737857018763595,0.2444864332026713,0.7996091174881488,1.0217095029799275,1.0863690284772534,1.0930962715900785,1.1076847426129575,1.111197938068279,1.1546423591024153,1.1595705272745789,1.178637934176259,1.1861911843921138,1.1844036025130402,1.1854697750317111,1.1911989776919987,1.2050504246687987,1.1578532971781814,1.1716723595417387,1.0679815077682748,0.9804781444710815,0.9183323459692021,0.8524220106612188
,File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,"(46,)",0,-0.5484182565206928,-0.8039193346131859,-0.9096761501083771,-0.9871050793500173,-1.0227014344362986,-1.0123334874709446,-1.0164912073385148,-1.0153330362268858,-1.0074771585918607,-0.968230949980872,-0.8656374684401921,-0.754788519016334,-0.7180595649849801,-0.7407609894871712,-0.8190249261401948,-0.8677612369259199,-0.8867370642366863,-0.919929468205997,-0.9397739693522453,-0.9592698500269935,-0.9883243132914815,-1.016631660007295,-1.0082488865369843,-0.8636468432488895,-0.3984358983025664,0.23128666557992497,0.7913545111105555,1.0301818592207772,1.090027310308956,1.1127092891505785,1.127532215700263,1.1508849671199208,1.1519205587960424,1.1803803082023347,1.195376547674338,1.2283962762781553,1.1961876075892222,1.2234989592716807,1.2050980166310357,1.2096790692635946,1.177387380174228,1.1327234311472802,1.0088709985748643,0.8801869798806452,0.8780098443052599,0.8370239734538787
,File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,"(46,)",0,-0.5222965117591827,-0.5597522340284934,-0.9316918586484713,-0.9837393986970121,-1.031634749807988,-1.014148244581285,-1.0148120186000216,-1.0181468543912442,-1.010281231262491,-0.9741212725639343,-0.8722630104037813,-0.7566587502377299,-0.717936980906931,-0.734211565498711,-0.8226561841088259,-0.8738482769260782,-0.890988199142189,-0.9269242889249872,-0.9441005483237085,-0.9641272892576339,-0.9911175839749676,-1.014534164831466,-1.0032160100842984,-0.8734128156949967,-0.39319331024486076,0.2534048042710487,0.7954863916340751,1.0196018659833745,1.0698697167882774,1.102135123778746,1.132255686581526,1.1468894340798943,1.1460221178943792,1.1654085738653688,1.1742524672910994,1.1734773780115324,1.1629224296993448,1.166496503796567,1.161272771770636,1.185062883458461,1.1545554746423299,1.095413934219327,1.0019310923370672,0.948564152846712,0.9032078675902295,0.881582694743603
,File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,"(46,)",0,-0.41604716438957634,-0.6954817722797098,-0.9398156600767997,-1.0004646659490481,-1.0223578128648634,-1.0186383329813753,-1.0166054015135884,-1.0136569809557787,-1.0086360808035628,-0.9779247514050992,-0.8768221762642932,-0.7605127182172898,-0.7212995308548656,-0.7414027965483974,-0.8305643740578077,-0.8824499889985838,-0.9008554196476344,-0.9371489704544864,-0.9519815332260891,-0.9690157275887864,-0.9960632493246847,-1.012058890281032,-0.9982939611619978,-0.8718725211584746,-0.3781979875778084,0.2970756271585303,0.8210366383120788,1.0360279400550312,1.0987216904388732,1.094882414708683,1.122305928474635,1.1168071571274183,1.1416258278177744,1.1582238030670888,1.1341811110131184,1.1420937355478011,1.121948925416861,1.1578769354677911,1.153609663692873,1.168645635469636,1.167721955040794,1.1252268377821244,1.0365895298286456,1.0016050947023862,0.9516076184253195,0.8903543902685592
,File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,"(46,)",0,-0.6516589889000169,-0.6961341782548698,-0.9082505186460912,-1.0041385942697525,-1.0130225969851017,-1.0194976119697094,-1.020408241301775,-1.020577244758606,-1.0115392872691154,-0.9792488987743855,-0.8745615211129188,-0.7617989994585515,-0.726440422385931,-0.7446532906591892,-0.8327427412569522,-0.882918456941843,-0.9028670907020568,-0.9352299343049526,-0.9547592604160309,-0.971759917140007,-0.9980993561446667,-1.0173118044435978,-0.9968235629796982,-0.8671243591606617,-0.3722398426011205,0.28557509154081345,0.8357236734032631,1.0560997784137727,1.1265487068891524,1.1318069848418235,1.1348569852113723,1.125614686012268,1.1451518955826758,1.1434366013109685,1.1424763426184654,1.16115669131279,1.1574998852610587,1.166986187696457,1.1742891313135624,1.1733156237006188,1.1643924777954817,1.1430064488947391,1.0932433757930995,0.953372005969286,0.9555710821365938,0.8936830846965313
